ID,Code,Scientific Name,Common Name
1806,ANQU2,Anisacanthus quadrifidus,Wright desert honeysuckle
1807,ANTH2,Anisacanthus thurberi,Thurber's honeysuckle
1808,ANCH4,Annona cherimola,Cherimoya
1809,ANGL,Annona glabra,Pond apple
1810,ANMO,Annona montana,Mountain soursop
1814,ANCH3,Anthocephalus chinensis,Anthocephalus Kadam
1815,ANWR6,Antidaphne wrightii,Wright's catkin mistletoe
1819,ANHE4,Antiphytum heliotropioides,Mexican saucerflower
1822,ANLU3,Antirhea lucida,Palo iloron
1826,ARCH12,Aralia chinensis,Chinese angelica tree
1827,AREL8,Aralia elata,Japanese angelica tree
1828,ARHU,Aralia humilis,Arizona spikenard
1829,ARSP,Aralia spinosa,Devils walking stick
1839,ARAL3,Arctostaphylos alpina,Alpine bearberry
1914,ARDE4,Argyrautia degeneri,Degener's argyrautia
1915,ARKA,Argyroxiphium x kai,Argyroxiphium x kai
1916,ARCA22,Argyroxiphium caliginis,Eke silversword
1917,ARGR5,Argyroxiphium grayanum,Hana forest silversword
1918,ARKA2,Argyroxiphium kauense,Kau silversword
1919,ARSA5,Argyroxiphium sandwicense,Hawai'i silversword
1920,ARVI8,Argyroxiphium virescens,Greensword
1925,ARAL2,Artocarpus altilis,Breadfruit
1927,ASAN6,Asimina angustifolia,Slimleaf pawpaw
1928,ASIN12,Asimina incana,Woolly pawpaw
1929,ASNA3,Asimina x nashii,Nash's pawpaw
1930,ASOB6,Asimina obovata,Bigflower pawpaw
1931,ASPA18,Asimina parviflora,Smallflower pawpaw
1932,ASRE7,Asimina reticulata,Netted pawpaw
1933,ASTE11,Asimina tetramera,Fourpetal pawpaw
1934,ASTR,Asimina triloba,Pawpaw
1943,ATPO,Atriplex polycarpa,Allscale
1951,AYAR,Ayenia ardua,Wingstem ayenia
1952,AYCO,Ayenia compacta,California ayenia
1953,AYGL,Ayenia glabra,Smooth ayenia
1954,BAAN,Baccharis angustifolia,Saltwater false willow
1956,BAEM,Baccharis emoryi,Emory's baccharis
1958,BAHA,Baccharis halimifolia,Eastern baccharis
1961,BAPT,Baccharis pteronioides,Yerba de pasmo
1963,BASA,Baccharis salicina,Great plains false willow
1964,BASA2,Baccharis sarothroides,Desertbroom
1965,BASE,Baccharis sergiloides,Squaw waterweed baccharis
1966,BAVA3,Baccharis vanessae,Encinitis false willow
1978,BALU3,Banisteriopsis lucida,Paralejo de monte
1983,BAVI5,Batesimalva violacea,Purple gaymallow
1984,BABL,Bauhinia blakeana,Blake's bauhinia
1985,BACA,Bauhinia candicans,Pata de vaca
1986,BALU,Bauhinia lunarioides,Texasplume
1987,BAMO,Bauhinia monandra,Mariposa
1988,BAMU3,Bauhinia multinervia,Petit flamboyant bauhinia
1989,BAPA3,Bauhinia pauletia,Railroadfence
1990,BAPU,Bauhinia purpurea,Orchid tree
1991,BATO,Bauhinia tomentosa,St. thomas tree
1992,BAVA,Bauhinia variegata,Mountain ebony
1993,BAYU,Bauhinia yunnanensis,Yunnan bauhinia
1997,BECA2,Berberis canadensis,American barberry
1999,BEFE,Berberis fendleri,Colorado barberry
2002,BEOT,Berberis x ottawensis,Ottawa barberry
2003,BETH,Berberis thunbergii,Japanese barberry
2004,BEVU,Berberis vulgaris,Common barberry
2006,BEDI2,Bernardia dichotoma,Caribbean myrtlecroton
2007,BEIN,Bernardia incana,Hoary myrtlecroton
2008,BEMY,Bernardia myricifolia,Mouse's eye
2009,BEOB,Bernardia obovata,Desert myrtlecroton
2010,BEAL,Betula alleghaniensis,Yellow birch
2011,BEBO,Betula borealis,Northern birch
2012,BECA4,Betula x caerulea,Blue birch
2013,BEDU,Betula x dugleana,Dugle's birch
2014,BEEA,Betula x eastwoodiae,Eastwood's birch
2015,BEHO,Betula x hornei,Horne's birch
2016,BEJA,Betula x jackii,Jack's birch
2017,BELE,Betula lenta,Black birch
2018,BEMU2,Betula murrayana,Murray's birch
2019,BENE4,Betula neoalaskana,Resin birch
2020,BENI,Betula nigra,River birch
2021,BEOC,Betula occidentalis,Water birch
2022,BEPA,Betula papyrifera,Paper birch
2023,BEPE,Betula pendula,European white birch
2024,BEPL2,Betula platyphylla,Asian white birch
2025,BEPO,Betula populifolia,Gray birch
2026,BEPU,Betula pumila,Bog birch
2027,BEPU3,Betula x purpusii,Purpus's birch
2028,BESA,Betula x sandbergii,Sandberg's birch
2029,BEUB,Betula uber,Virginia roundleaf birch
2030,BEUT,Betula x utahensis,Northwestern paper birch
2031,BEWI2,Betula x winteri,Winter's birch
2032,BIME,Bidens menziesii,Mauna loa beggarticks
2033,BIJA,Bischofia javanica,Toog
2046,BOCA4,Bourreria cassinifolia,Smooth strongbark
2047,BORA2,Bourreria radula,Rough strongbark
2050,BRAC2,Brachychiton acerifolius,Illwarra Flame Tree
2053,BRIN4,Brighamia insignis,Cabbage on a stick
2054,BRRO,Brighamia rockii,Molokai ohaha
2055,BRMI4,Brongniartia minutifolia,Littleleaf greentwig
2058,BRPA,Broussonetia papyrifera,Paper mulberry
2064,BRAM4,Brunfelsia americana,American brunfelsia
2069,BREB,Brya ebenus,Ebony coccuswood
2070,BUTE4,Buchenavia tetraphylla,Fourleaf buchenavia
2073,BUDI,Buckleya distichophylla,Piratebush
2074,BUAL,Buddleja alternifolia,Fountain butterflybush
2076,BUDA2,Buddleja davidii,Orange eye butterflybush
2077,BULI,Buddleja lindleyana,Lindley's butterflybush
2079,BUMA,Buddleja marrubiifolia,Woolly butterflybush
2080,BUOF,Buddleja officinalis,Pole butterflybush
2081,BURA,Buddleja racemosa,Wand butterflybush
2082,BUSA,Buddleja saligna,Squarestem butterflybush
2084,BUSE,Buddleja sessiliflora,Rio grande butterflybush
2085,BUGL2,Bunchosia glandulifera,Cafe falso
2087,BUPO5,Bunchosia polystachia,Woodland coffee
2090,BUSI,Bursera simaruba,Gumbo limbo
2115,CASC33,Cajanus scarabaeoides,Cajanus
2121,CAAM2,Callicarpa americana,American beautyberry
2122,CAAM14,Callicarpa ampla,Caparosa
2123,CADI,Callicarpa dichotoma,Purple beautyberry
2124,CAJA11,Callicarpa japonica,Japanese callicarpa
2133,CABR32,Calycanthus brockianus,Georgia sweetshrub
2134,CAFL2,Calycanthus floridus,Carolina allspice
2135,CAOC5,Calycanthus occidentalis,Western sweetshrub
2136,CACA73,Calycophyllum candidissimum,Degame
2155,CAAC,Camptotheca acuminata,Happy tree
2159,CAOD2,Canthium odoratum,Alahe'e
2160,CAAM13,Capparis amplissima,Burro blanco
2161,CABA2,Capparis baducca,Caper
2164,CAHA9,Capparis hastata,Broadleaf caper
2165,CAIN21,Capparis incana,Hoary caper
2167,CASA4,Capparis sandwichiana,Native caper
2168,CAAR,Caragana arborescens,Siberian pea tree
2169,CAAU10,Caragana aurantiaca,Dwarf peashrub
2170,CAFR80,Caragana frutex,Russian peashrub
2175,CABE,Carpinus betulus,European hornbeam
2176,CACA,Carpinus caroliniana,American hornbeam
2178,CAAQ,Carya aquatica,Water hickory
2179,CABR16,Carya x brownii,Brown's hickory
2180,CACA38,Carya carolinae,Southern shagbark hickory
2181,CACO24,Carya x collina,Collin hickory
2182,CACO,Carya cordiformis,Bitternut hickory
2183,CADE10,Carya x demareei,Demaree hickory
2184,CADU3,Carya x dunbarii,Dunbar's hickory
2185,CAFL,Carya floridana,Scrub hickory
2186,CAGL,Carya glabra,Pignut hickory
2187,CAIL,Carya illinoinensis,Pecan
2188,CALA,Carya laciniosa,Shellbark hickory
2189,CALA34,Carya x laneyi,Laney's hickory
2190,CALE13,Carya x lecontei,Leconte's hickory
2191,CALU8,Carya x ludoviciana,Hickory
2192,CAMY,Carya myristiciformis,Nutmeg hickory
2193,CANU8,Carya x nussbaumeri,Nussbaumer's hickory
2194,CAOV2,Carya ovalis,Red hickory
2195,CAOV,Carya ovata,Shagbark hickory
2196,CAPA,Carya pallida,Sand hickory
2197,CAPU2,Carya pumilia,Carya
2198,CASC16,Carya x schneckii,Schneck's hickory
2199,CATE,Carya texana,Black hickory
2200,CACL7,Caryopteris x clandonensis,Caryopteris
2204,CAAC3,Casearia aculeata,Rabo de raton
2206,CADE11,Casearia decandra,Wild honeytree
2208,CANI17,Casearia nitida,Smooth honeytree
2210,CAAF2,Cassia afrofistula,Kenyan shower
2211,CAFI,Cassia fistula,Canafistula
2212,CAGR11,Cassia grandis,Pink shower
2213,CARO,Cassia javanica,Apple blossom
2217,CACR27,Castanea crenata,Japanese chestnut
2218,CADE,Castanea dentata,American chestnut
2219,CAMO,Castanea mollissima,Chinese chestnut
2220,CANE7,Castanea x neglecta,Neglected chesnut
2221,CAPU,Castanea pumila,Alleghany chinkapin
2222,CASA2,Castanea sativa,Sweet chestnut
2225,CAEL5,Castilla elastica,Panama rubbertree
2231,CABI,Catalpa bignonioides,Southern catalpa
2232,CALO,Catalpa longissima,Haitian catalpa
2233,CAOV3,Catalpa ovata,Chinese catalpa
2234,CASP,Catalpa speciosa,Northern catalpa
2235,CAME19,Catesbaea melanocarpa,Tropical lilythorn
2236,CAPA43,Catesbaea parviflora,Smallflower lilythorn
2252,CEHE,Ceanothus herbaceus,Jersey tea
2255,CEIN,Ceanothus integerrimus,Deer brush
2262,CEMA2,Ceanothus martinii,Martin's ceanothus
2265,CEMI4,Ceanothus microphyllus,Littleleaf buckbrush
2272,CEPA4,Ceanothus parvifolius,Littleleaf ceanothus
2276,CESA,Ceanothus sanguineus,Redstem ceanothus
2290,CEOD,Cedrela odorata,Spanish cedar
2295,CEPE,Ceiba pentandra,Kapok
2296,CESC,Celastrus scandens,American bittersweet
2298,CEAU,Celtis australis,European hackberry
2299,CEIG,Celtis iguanaea,Iguana hackberry
2300,CELA,Celtis laevigata,Sugarberry
2301,CELI2,Celtis lindheimeri,Lindheimer's hackberry
2302,CEOC,Celtis occidentalis,Northern hackberry
2303,CEPA8,Celtis pallida,Spiny hackberry
2304,CETE,Celtis tenuifolia,Dwarf hackberry
2305,CETE2,Celtis tetrandra,Eastern nettle tree
2306,CETR3,Celtis trinervia,Almez
2307,CEOC2,Cephalanthus occidentalis,Button bush
2308,CESA3,Cephalanthus salicifolius,Mexican buttonbush
2310,CEJA,Cercidiphyllum japonicum,Katsura tree
2311,CECA,Cercis canadensis,Eastern redbud
2312,CEOR9,Cercis orbiculata,California redbud
2319,CESI2,Cercis siliquastrum,Arbol de judea
2327,CHJA2,Chaenomeles japonica,Maule's quince
2329,CHMI2,Chamaebatiaria millefolium,Fernbush
2330,CHGR18,Chamaecrista greggii,Gregg's sensitive pea
2331,CHPO8,Chamaecrista portoricensis,Puerto rico sensitive pea
2336,CHPA29,Chamaecytisus palmensis,Tagasaste
2337,CHPR7,Chamaecytisus prolifera,Escabon
2340,CHAR17,Chamaesyce arnottiana,akoko
2341,CHAR8,Chamaesyce articulata,Jointed sandmat
2342,CHAT2,Chamaesyce atrococca,Koko
2343,CHCE,Chamaesyce celastroides,ekoko
2344,CHCL3,Chamaesyce clusiifolia,Forest sandmat
2345,CHHA2,Chamaesyce halemanui,Kauai sandmat
2346,CHHE3,Chamaesyce herbstii,Herbst's sandmat
2347,CHKU,Chamaesyce kuwaleana,Kokomalei
2348,CHMU3,Chamaesyce multiformis,Variable sandmat
2349,CHOL3,Chamaesyce olowaluana,Alpine sandmat
2350,CHRE3,Chamaesyce remyi,Remy's sandmat
2351,CHRO2,Chamaesyce rockii,Koolau range sandmat
2353,CHEL,Charpentiera elliptica,Ellipticleaf papala
2355,CHOV2,Charpentiera ovata,Koolau range papala
2356,CHTO3,Charpentiera tomentosa,Waianae range papala
2366,CHAX2,Chionanthus axilliflorus,Hueso
2367,CHCO12,Chionanthus compactus,Bridgotree
2368,CHDO4,Chionanthus domingensis,White rosewood
2369,CHHO4,Chionanthus holdridgii,Hueso prieto
2370,CHLI6,Chionanthus ligustrinus,Cabra blanca
2371,CHVI,Chionanthus virginicus,Fringe tree
2372,CHSE5,Chione seminervis,Puntaj jayuya
2375,CHSP,Chorisia speciosa,Palo borracho
2376,CHSI,Chromolaena sinuata,Wavyleaf thoroughwort
2381,CHCA10,Chrysophyllum cainito,Star apple
2384,CHAL9,Chrysothamnus albidus,Whiteflower rabbitbrush
2385,CHGR6,Chrysothamnus greenei,Greene's rabbitbrush
2386,CHHU2,Chrysothamnus humilis,Truckee rabbitbrush
2387,CHLI3,Chrysothamnus linifolius,Spearleaf rabbitbrush
2388,CHMO2,Chrysothamnus molestus,Arizona rabbitbrush
2389,CHSP3,Chrysothamnus spathulatus,Guadalupe rabbitbrush
2390,CHVI8,Chrysothamnus viscidiflorus,Yellow rabbitbrush
2401,CIBR3,Citharexylum brachyanthum,Boxthorn fiddlewood
2404,CIPE3,Citharexylum x perkinsii,Perkins' fiddlewood
2405,CISP2,Citharexylum spinosum,Fiddlewood
2406,CITR7,Citharexylum tristachyum,Threespike fiddlewood
2417,CLSA,Claoxylon sandwicense,Po'ola
2418,CLAR4,Clermontia arborescens,oha wai nui
2419,CLCA5,Clermontia calophylla,Lava clermontia
2420,CLCA6,Clermontia carinifera,Koloa clermontia
2421,CLCL,Clermontia clermontioides,Kauai clermontia
2422,CLDR2,Clermontia drepanomorpha,Kohala mountain clermontia
2423,CLFA,Clermontia fauriei,Haha'aiakamanu
2424,CLFU,Clermontia fulva,Yellowflower clermontia
2425,CLGR3,Clermontia grandiflora,Bog clermontia
2426,CLHA4,Clermontia hawaiiensis,oha kepau
2427,CLKA,Clermontia kakeana,Forest clermontia
2428,CLKO,Clermontia kohalae,Waipio valley clermontia
2429,CLLE3,Clermontia x leptoclada,Clermontia
2430,CLLI3,Clermontia lindseyana,Hillside clermontia
2431,CLMI3,Clermontia micrantha,Maui clermontia
2432,CLMO5,Clermontia montis-loa,Mauna loa clermontia
2433,CLMU2,Clermontia multiflora,Waihee clermontia
2434,CLOB2,Clermontia oblongifolia,Oahu clermontia
2435,CLPA6,Clermontia pallida,Wailai pali clermontia
2436,CLPA8,Clermontia parviflora,Smallflower clermontia
2437,CLPE2,Clermontia peleana,Pele clermontia
2438,CLPE3,Clermontia persicifolia,Waioiani clermontia
2439,CLPY2,Clermontia pyrularia,Hamakua clermontia
2440,CLSA5,Clermontia samuelii,Hana clermontia
2441,CLTU2,Clermontia tuberculata,Haleakala clermontia
2442,CLWA2,Clermontia waimeae,Swampforest clermontia
2443,CLAC2,Clerodendrum aculeatum,Haggarbush
2444,CLBU,Clerodendrum bungei,Rose glorybower
2445,CLCH4,Clerodendrum chinense,Stickbush
2446,CLGL2,Clerodendrum glabrum,Natal glorybower
2447,CLIN2,Clerodendrum inerme,Embrert
2448,CLJA3,Clerodendrum japonicum,Japanese glorybower
2449,CLKA2,Clerodendrum kaempferi,Kaempfer's glorybower
2450,CLMA24,Clerodendrum macrostegium,Velvetleaf glorybower
2452,CLSP13,Clerodendrum x speciosum,Glory bean
2454,CLTR,Clerodendrum trichotomum,Harlequin glorybower
2455,CLUM5,Clerodendrum umbellatum,Umbel clerodendrum
2456,CLWA3,Clerodendrum wallichii,Wallich's glorybower
2457,CLAC3,Clethra acuminata,Mountain sweetpepperbush
2458,CLAL,Clethra alnifolia,Sweet pepperbush
2462,CLAN7,Clidemia angustilamina,Narrowleaf terciopelo
2463,CLCY5,Clidemia cymosa,Camasey colorado
2464,CLHI3,Clidemia hirta,Soapbush
2465,CLST2,Clidemia strigillosa,Thicket hogwood
2469,CLDE4,Clinopodium dentatum,Florida calamint
2470,CLGE,Clinopodium georgianum,Georgia calamint
2475,CNHO,Cnemidaria horrida,Deepwoods fern
2492,COVI,Cochlospermum vitifolium,Silk cottontree
2494,COGY,Codariocalyx gyroides,False tick trefoil
2501,COCA18,Colubrina californica,Las animas nakedwood
2502,COCU,Colubrina cubensis,Cuban nakedwood
2503,COEL,Colubrina elliptica,Soldierwood
2504,COGL5,Colubrina glandulosa,Glandular nakedwood
2505,COGR7,Colubrina greggii,Sierra nakedwood
2506,COOP,Colubrina oppositifolia,Kauila
2507,COST6,Colubrina stricta,Comal nakedwood
2508,COTE6,Colubrina texensis,Texan hogplum
2509,COVE6,Colubrina verrucosa,Urban's nakedwood
2510,COAR6,Colutea arborescens,Bladder senna
2522,CORU17,Conostegia rufescens,Luquillo mountain snailwood
2545,COAL2,Cordia alliodora,Capa prieto
2546,COAN11,Cordia angustifolia,Basora
2547,COBA4,Cordia bahamensis,Bahama manjack
2548,COBE3,Cordia bellonis,Serpentine manjack
2552,CODI18,Cordia dichotoma,Fragrant manjack
2553,COGE,Cordia gerascanthus,Yauco
2554,COGL6,Cordia globosa,Curaciao bush
2557,COMY,Cordia myxa,Assyrian plum
2558,COOB3,Cordia obliqua,Clammy cherry
2560,CORI,Cordia rickseckeri,San bartolome
2561,CORU5,Cordia rupicola,Puerto rico manjack
2562,COSE2,Cordia sebestena,Geiger tree
2563,COSI,Cordia sinensis,Long leaved saucer-berry
2565,COSU,Cordia sulcata,Moral
2566,COWA3,Cordia wagneriorum,Luquillo mountain manjack
2568,COAL,Cornus alternifolia,Alternateleaf dogwood
2569,COAM2,Cornus amomum,Knob-styled dogwood
2570,COAR7,Cornus x arnoldiana,Arnold dogwood
2571,COAS2,Cornus asperifolia,Toughleaf dogwood
2572,CODR,Cornus drummondii,Roughleaf dogwood
2573,COFL,Cornus florida,Flowering dogwood
2574,COFO,Cornus foemina,Stiff dogwood
2575,COFR9,Cornus x friedlanderi,Friedlander's dogwood
2576,COGL3,Cornus glabrata,Brown dogwood
2577,COKO,Cornus kousa,Kousa dogwood
2578,COMA,Cornus mas,Cornelian cherry
2579,CONU2,Cornus nuttallii,Pacific dogwood
2580,COOB9,Cornus obliqua,Silky dogwood
2581,CORA,Cornus racemosa,Gray dogwood
2582,CORU,Cornus rugosa,Roundleaf dogwood
2583,COSA81,Cornus sanguinea,Bloodtwig dogwood
2584,COST,Cornus sericea,Red osier dogwood
2585,COSE3,Cornus sessilis,Blackfruit dogwood
2586,COSL,Cornus x slavinii,Slavin's dogwood
2588,COPY2,Cornutia pyramidata,Azulejo
2591,COAM,Corylus americana,American hazlenut
2592,COAV,Corylus avellana,European filbert
2593,COCO2,Corylus colurna,Turkish hazelnut
2594,COCO3,Corylus cornuta,Beaked hazlenut
2595,COHE12,Corylus heterophylla,Siberian hazelnut
2597,COCO1,Cotinus coggygria,Smoke tree
2598,COOB,Cotinus obovatus,American smoketree
2599,COAC2,Cotoneaster acutifolius,Peking cotoneaster
2600,COAD,Cotoneaster adpressus,Creeping cotoneaster
2601,CODI19,Cotoneaster divaricatus,Spreading cotoneaster
2603,COHO80,Cotoneaster horizontalis,Rockspray cotoneaster
2604,COHU80,Cotoneaster hupehensis,Hupeh cotoneaster
2608,COSI82,Cotoneaster simonsii,Simons' cotoneaster
2609,COGU3,Couroupita guianensis,Cannonball tree
2610,COAX,Coursetia axillaris,Texas babybonnets
2611,COGL8,Coursetia glandulosa,Rosary babybonnets
2612,CRAE2,Crataegus aemula,Rome hawthorn
2613,CRAE,Crataegus aestivalis,May hawthorn
2614,CRAL14,Crataegus alma,Bountiful hawthorn
2615,CRAM4,Crataegus ambitiosa,Grand rapids hawthorn
2616,CRAN10,Crataegus anamesa,Fort bend hawthorn
2617,CRAN9,Crataegus ancisa,Mississippi hawthorn
2618,CRAN,Crataegus annosa,Phoenix city hawthorn
2619,CRAN6,Crataegus x anomala,Anomalous hawthorn
2620,CRAP4,Crataegus apiomorpha,Fort sheridan hawthorn
2621,CRAR6,Crataegus arborea,Montgomery hawthorn
2622,CRAR7,Crataegus arcana,Carolina hawthorn
2623,CRAR8,Crataegus arrogans,Dixie hawthorn
2624,CRAT3,Crataegus ater,Nashville hawthorn
2625,CRAU2,Crataegus austromontana,Valley head hawthorn
2626,CRBE5,Crataegus beadlei,Beadle's hawthorn
2627,CRBE6,Crataegus beata,Dunbar's hawthorn
2628,CRBE,Crataegus berberifolia,Barberry
2629,CRBO3,Crataegus bona,Berks county hawthorn
2630,CRBR,Crataegus brachyacantha,Blueberry hawthorn
2631,CRBR3,Crataegus brainerdii,Brainerd's hawthorn
2632,CRBR4,Crataegus brazoria,Brazos hawthorn
2633,CRBR13,Crataegus x brevipes,Crataegus x brevipes
2634,CRCA,Crataegus calpodendron,Pear hawthorn
2635,CRCA22,Crataegus carrollensis,Eureka springs hawthorn
2636,CRCH,Crataegus chrysocarpa,Fireberry hawthorn
2637,CRCO2,Crataegus coccinioides,Kansas hawthorn
2638,CRCO4,Crataegus coleae,Cole's hawthorn
2639,CRCO26,Crataegus compacta,Clustered hawthorn
2640,CRCO7,Crataegus compta,Adorned hawthorn
2641,CRCO32,Crataegus condigna,River junction hawthorn
2642,CRCO8,Crataegus consanguinea,Tallahassee hawthorn
2643,CRCO13,Crataegus contrita,Southern hawthorn
2644,CRCO27,Crataegus corusca,Shiningbranch hawthorn
2645,CRCR,Crataegus crus-galli,Cockspur hawthorn
2646,CRDA3,Crataegus dallasiana,Dallas hawthorn
2647,CRDE3,Crataegus desueta,New york hawthorn
2648,CRDI,Crataegus dilatata,Broadleaf hawthorn
2649,CRDI3,Crataegus dispar,Aiken hawthorn
2650,CRDI4,Crataegus disperma,Spreading hawthorn
2651,CRDI9,Crataegus dispessa,Mink hawthorn
2652,CRDI10,Crataegus dissona,Northern hawthorn
2653,CRDI11,Crataegus distincta,Distinct hawthorn
2654,CRDO3,Crataegus dodgei,Dodge's hawthorn
2655,CRDO,Crataegus douglasii,Black hawthorn
2656,CREN,Crataegus engelmannii,Engelmann's hawthorn
2657,CRER3,Crataegus erythrocarpa,Red hawthorn
2658,CRER,Crataegus erythropoda,Cerro hawthorn
2659,CREX2,Crataegus exilis,Slender hawthorn
2660,CREX3,Crataegus extraria,Marietta hawthorn
2661,CRFL,Crataegus flabellata,Fanleaf hawthorn
2662,CRFL2,Crataegus flava,Yellowleaf hawthorn
2663,CRFR3,Crataegus fragilis,Fragile hawthorn
2664,CRFU2,Crataegus fulleriana,Fuller's hawthorn
2665,CRFU3,Crataegus furtiva,Albany hawthorn
2666,CRGL4,Crataegus glareosa,Port huron hawthorn
2667,CRGR13,Crataegus grandis,Grand hawthorn
2668,CRGR2,Crataegus greggiana,Gregg's hawthorn
2669,CRHA3,Crataegus x haemacarpa,Crataegus x haemacarpa
2670,CRHA2,Crataegus harbisonii,Harbison's hawthorn
2671,CRHA4,Crataegus harveyana,Harvey's hawthorn
2672,CRHE3,Crataegus helvina,Clarkton hawthorn
2673,CRHO5,Crataegus holmesiana,Holmes' hawthorn
2674,CRHU3,Crataegus x hudsonica,Hudson hawthorn
2675,CRID,Crataegus ideae,Concord hawthorn
2676,CRIG2,Crataegus ignava,Bedford springs hawthorn
2677,CRIM,Crataegus x immanis,Crataegus x immanis
2678,CRIM6,Crataegus impar,Redclay hawthorn
2679,CRIN26,Crataegus inanis,Oldmaid hawthorn
2680,CRIN10,Crataegus x incaedua,Crataegus x incaedua
2681,CRIN16,Crataegus indicens,Mansfield hawthorn
2682,CRIN17,Crataegus insidiosa,Ozark hawthorn
2683,CRIN18,Crataegus integra,Lake ella hawthorn
2684,CRIN,Crataegus intricata,Biltmore hawthorn
2685,CRIN19,Crataegus invicta,Fulton hawthorn
2686,CRIR,Crataegus iracunda,Stolonbearing hawthorn
2687,CRIR2,Crataegus irrasa,Blanchard's hawthorn
2688,CRJE,Crataegus jesupii,Jesup's hawthorn
2689,CRJO3,Crataegus jonesae,Miss jones' hawthorn
2690,CRKE2,Crataegus kelloggii,Kellogg's hawthorn
2691,CRKE3,Crataegus x kennedyi,Kennedy's hawthorn
2692,CRKN,Crataegus knieskerniana,Knieskern's hawthorn
2693,CRLA2,Crataegus lacrimata,Pensacola hawthorn
2694,CRLA80,Crataegus laevigata,Smooth hawthorn
2695,CRLA9,Crataegus lanata,Hoary hawthorn
2696,CRLA4,Crataegus x laneyi,Laney's hawthorn
2697,CRLA3,Crataegus lanuginosa,Woolly hawthorn
2698,CRLA11,Crataegus latebrosa,Densewoods hawthorn
2699,CRLE8,Crataegus lemingtonensis,Lemington hawthorn
2700,CRLE5,Crataegus x lettermanii,Letterman's hawthorn
2701,CRLI6,Crataegus limata,Warm springs hawthorn
2702,CRLI12,Crataegus limnophila,Waterloving hawthorn
2703,CRLU,Crataegus lucorum,Grove hawthorn
2704,CRLU3,Crataegus lumaria,Roundleaf hawthorn
2705,CRMA3,Crataegus macrosperma,Bigfruit hawthorn
2706,CRMA11,Crataegus x maligna,Crataegus x maligna
